taxa,ids,rx,ry,A,psid
Clump,path9017,29.534771,28.089012,651.5683089,TIMER_2019_03_06 at 07_35_12 IMG_0609.svg
Ophiuroid - Ophionotus victoriae,path8904,94.180809,88.191238,6523.455995,TIMER_2019_03_06 at 07_35_12 IMG_0609.svg
Buried ophiuroid,path8651,104.56723,113.91402,9355.406513,TIMER_2019_03_06 at 07_35_12 IMG_0609.svg
Buried ophiuroid,path8653,85.506256,87.984695,5908.740336,TIMER_2019_03_06 at 07_35_12 IMG_0609.svg
Buried ophiuroid,path8906,52.460358,57.830318,2382.740308,TIMER_2019_03_06 at 07_35_12 IMG_0609.svg
Buried ophiuroid,path8908,76.212105,97.072319,5810.442975,TIMER_2019_03_06 at 07_35_12 IMG_0609.svg
Gorgonian - Echinisis,path9368,19.00139,42.959667,641.1153269,TIMER_2019_03_06 at 07_44_29 IMG_0662.svg
Gorgonian - Echinisis,path9370,21.479834,40.481224,682.9272427,TIMER_2019_03_06 at 07_44_29 IMG_0662.svg
Gorgonian - Echinisis,path10453,19.517733,31.806677,487.5706475,TIMER_2019_03_06 at 07_44_29 IMG_0662.svg
Gorgonian - Primnoella,path9475,30.257648,8.5712786,203.690446,TIMER_2019_03_06 at 07_44_29 IMG_0662.svg
Buried actiniarian,path9583,10.53338,9.6555977,79.8797682,TIMER_2019_03_06 at 07_44_29 IMG_0662.svg
Buried actiniarian,path10451,16.41968,13.321627,171.7955222,TIMER_2019_03_06 at 07_44_29 IMG_0662.svg
Buried actiniarian,path10832,14.664117,11.772601,135.5870536,TIMER_2019_03_06 at 07_44_29 IMG_0662.svg
dropstones,path9586,68.932579,60.169968,3257.573243,TIMER_2019_03_06 at 07_44_29 IMG_0662.svg
Krill,path9589,9.0547037,20.59215,146.4420561,TIMER_2019_03_06 at 07_44_29 IMG_0662.svg
Krill,path9696,10.077009,24.243238,191.8722431,TIMER_2019_03_06 at 07_44_29 IMG_0662.svg
Krill,path9698,19.4238,10.077009,153.7289729,TIMER_2019_03_06 at 07_44_29 IMG_0662.svg
Krill,path9700,22.198629,9.2007475,160.412847,TIMER_2019_03_06 at 07_44_29 IMG_0662.svg
Krill,path9702,20.446106,9.3467913,150.0938975,TIMER_2019_03_06 at 07_44_29 IMG_0662.svg
Krill,path9809,10.661184,22.928846,191.9895177,TIMER_2019_03_06 at 07_44_29 IMG_0662.svg
Krill,path9913,7.1544929,21.320723,119.8038201,TIMER_2019_03_06 at 07_44_29 IMG_0662.svg
Krill,path10241,13.528164,8.5712786,91.06979364,TIMER_2019_03_06 at 07_44_29 IMG_0662.svg
Krill,path10243,12.185674,29.328234,280.6889717,TIMER_2019_03_06 at 07_44_29 IMG_0662.svg
Krill,path10557,9.6039639,25.920376,195.5157271,TIMER_2019_03_06 at 07_44_29 IMG_0662.svg
Krill,path10559,9.7072315,9.8105011,74.79567038,TIMER_2019_03_06 at 07_44_29 IMG_0662.svg
Krill,path10709,13.7281,39.723862,428.3036544,TIMER_2019_03_06 at 07_44_29 IMG_0662.svg
Krill,path10815,54.732265,9.7072315,417.2810757,TIMER_2019_03_06 at 07_44_29 IMG_0662.svg
Krill,path10817,30.670725,11.15299,268.6613769,TIMER_2019_03_06 at 07_44_29 IMG_0662.svg
Krill,path10819,26.433893,11.099315,230.4343329,TIMER_2019_03_06 at 07_44_29 IMG_0662.svg
Ophiuroid traces,path10822,60.462055,63.675014,3023.721824,TIMER_2019_03_06 at 07_44_29 IMG_0662.svg
Ophiuroid traces,path10824,55.204487,56.080746,2431.521096,TIMER_2019_03_06 at 07_44_29 IMG_0662.svg
Ophiuroid traces,path10826,46.441868,39.13969,1427.634198,TIMER_2019_03_06 at 07_44_29 IMG_0662.svg
Ophiuroid traces,path10828,50.823177,46.149784,1842.134617,TIMER_2019_03_06 at 07_44_29 IMG_0662.svg
Ophiuroid traces,path10830,47.503475,47.710014,1780.019688,TIMER_2019_03_06 at 07_44_29 IMG_0662.svg
Ophiuroid traces,path10834,31.187067,28.089012,688.0197075,TIMER_2019_03_06 at 07_44_29 IMG_0662.svg
Ophiuroid traces,path10939,47.29694,51.634216,1918.052598,TIMER_2019_03_06 at 07_44_29 IMG_0662.svg
Sponge,path10018,10.223053,10.807227,86.77303094,TIMER_2019_03_06 at 07_44_29 IMG_0662.svg
Sponge,path10020,10.51514,9.2007475,75.98503241,TIMER_2019_03_06 at 07_44_29 IMG_0662.svg
Sponge,path10022,12.413708,8.4705296,82.58515178,TIMER_2019_03_06 at 07_44_29 IMG_0662.svg
Sponge,path10129,25.610569,58.863003,1183.999512,TIMER_2019_03_06 at 07_44_29 IMG_0662.svg
Sponge,path10236,13.321627,12.082406,126.4155725,TIMER_2019_03_06 at 07_44_29 IMG_0662.svg
Sponge,path10234,11.359528,10.430112,93.05487706,TIMER_2019_03_06 at 07_44_29 IMG_0662.svg
Sponge,path9580,9.9137688,9.2425241,71.96465695,TIMER_2019_03_06 at 07_44_29 IMG_0662.svg
Clump,path10239,25.713839,31.187067,629.8415903,TIMER_2019_03_06 at 07_44_29 IMG_0662.svg
Clump,path10813,37.241119,36.072773,1055.096378,TIMER_2019_03_06 at 07_44_29 IMG_0662.svg
Ascidian - Compound,path10025,466.77328,58.656467,21503.62955,TIMER_2019_03_06 at 07_44_29 IMG_0662.svg
Ascidian - Pyura bouvetensis,path10707,18.794853,20.447149,301.829425,TIMER_2019_03_06 at 07_44_29 IMG_0662.svg
Notocrangon,path9807,42.790779,22.344673,750.9552842,TIMER_2019_03_06 at 07_44_29 IMG_0662.svg
Notocrangon,path10347,50.188457,17.865438,704.2184407,TIMER_2019_03_06 at 07_44_29 IMG_0662.svg
Benthic Fish,path9592,35.19651,13.582056,375.4524997,TIMER_2019_03_06 at 07_44_29 IMG_0662.svg
Ophiuroid - Ophionotus victoriae,path11224,99.893829,102.52261,8043.557958,TIMER_2019_03_06 at 07_50_24 IMG_0697.svg
Ophiuroid - Ophionotus victoriae,path11226,108.36436,109.8248,9347.097499,TIMER_2019_03_06 at 07_50_24 IMG_0697.svg
Ophiuroid - Ophionotus victoriae,path11228,96.096695,99.893829,7539.403608,TIMER_2019_03_06 at 07_50_24 IMG_0697.svg
Ophiuroid - Ophionotus victoriae,path11230,75.650589,75.066414,4460.133568,TIMER_2019_03_06 at 07_50_24 IMG_0697.svg
Benthic Fish,path11233,33.297939,64.551277,1688.154042,TIMER_2019_03_06 at 07_50_24 IMG_0697.svg
Pelagic Fish,path11872,22.719055,71.461754,1275.128098,TIMER_2019_03_06 at 07_50_24 IMG_0697.svg
Hydroid - solitary,path11338,36.218815,33.882118,963.8171927,TIMER_2019_03_06 at 07_50_24 IMG_0697.svg
Mysids,path11341,21.273296,8.2614746,138.0327805,TIMER_2019_03_06 at 07_50_24 IMG_0697.svg
Mysids,path12376,13.941237,7.3320584,80.28180108,TIMER_2019_03_06 at 07_50_24 IMG_0697.svg
Ophiuroid - Ophioperla,path12481,22.615784,22.719055,403.5448339,TIMER_2019_03_06 at 07_50_24 IMG_0697.svg
Krill,path11446,37.176636,14.45758,422.139095,TIMER_2019_03_06 at 07_50_24 IMG_0697.svg
Krill,path11448,23.545202,10.739917,198.6063944,TIMER_2019_03_06 at 07_50_24 IMG_0697.svg
Krill,path11450,29.947847,6.6091795,155.4544055,TIMER_2019_03_06 at 07_50_24 IMG_0697.svg
Krill,path11452,6.8157163,25.404034,135.9890912,TIMER_2019_03_06 at 07_50_24 IMG_0697.svg
Krill,path11454,23.958275,11.359528,213.7497982,TIMER_2019_03_06 at 07_50_24 IMG_0697.svg
Krill,path11456,14.664117,24.371347,280.6889602,TIMER_2019_03_06 at 07_50_24 IMG_0697.svg
Krill,path11458,7.4353266,18.175243,106.1378185,TIMER_2019_03_06 at 07_50_24 IMG_0697.svg
Krill,path11664,8.2614746,20.653685,134.0124054,TIMER_2019_03_06 at 07_50_24 IMG_0697.svg
Krill,path11768,35.111263,11.979137,330.3405329,TIMER_2019_03_06 at 07_50_24 IMG_0697.svg
Krill,path11874,25.197496,9.7072315,192.1067626,TIMER_2019_03_06 at 07_50_24 IMG_0697.svg
Krill,path11876,40.06815,14.044506,441.9728993,TIMER_2019_03_06 at 07_50_24 IMG_0697.svg
Krill,path11878,18.175243,29.741306,424.5512684,TIMER_2019_03_06 at 07_50_24 IMG_0697.svg
Krill,path11880,29.741306,14.45758,337.7112442,TIMER_2019_03_06 at 07_50_24 IMG_0697.svg
Krill,path11882,12.185674,24.164812,231.2718942,TIMER_2019_03_06 at 07_50_24 IMG_0697.svg
Krill,path12270,14.251042,35.937412,402.2381883,TIMER_2019_03_06 at 07_50_24 IMG_0697.svg
Krill,path12272,61.134911,17.555632,842.9380035,TIMER_2019_03_06 at 07_50_24 IMG_0697.svg
Krill,path12483,24.990959,6.6091795,129.7240057,TIMER_2019_03_06 at 07_50_24 IMG_0697.svg
Krill,path12592,68.363693,8.8810844,476.8495684,TIMER_2019_03_06 at 07_50_24 IMG_0697.svg
Krill,path12808,7.9516692,22.615784,141.240691,TIMER_2019_03_06 at 07_50_24 IMG_0697.svg
Clump,path12913,32.116478,39.964882,1008.083089,TIMER_2019_03_06 at 07_50_24 IMG_0697.svg
Clump,path12915,40.600124,30.961246,987.2693885,TIMER_2019_03_06 at 07_50_24 IMG_0697.svg
Clump,path12917,14.312274,21.030279,236.3978692,TIMER_2019_03_06 at 07_50_24 IMG_0697.svg
Ophiuroid traces,path12588,63.200275,59.276077,2942.309154,TIMER_2019_03_06 at 07_50_24 IMG_0697.svg
Ophiuroid traces,path12590,59.069542,59.689148,2769.165197,TIMER_2019_03_06 at 07_50_24 IMG_0697.svg
Ophiuroid traces,path12696,82.408203,74.559807,4825.753124,TIMER_2019_03_06 at 07_50_24 IMG_0697.svg
Ophiuroid traces,path12698,43.166203,40.894299,1386.425374,TIMER_2019_03_06 at 07_50_24 IMG_0697.svg
Ophiuroid traces,path12700,70.84214,67.124481,3734.758239,TIMER_2019_03_06 at 07_50_24 IMG_0697.svg
Hydroid clump,path12702,10.828609,26.05562,221.5970454,TIMER_2019_03_06 at 07_50_24 IMG_0697.svg
dropstones,path893,23.805109,29.500809,551.5615477,TIMER_2019_03_06 at 07_50_24 IMG_0697.svg
Serpulids,path1087,4.5273519,7.9958878,28.43156889,TIMER_2019_03_06 at 07_50_24 IMG_0697.svg
Serpulids,path1089,4.8194394,7.0100932,26.53445654,TIMER_2019_03_06 at 07_50_24 IMG_0697.svg
Gorgonian - Primnoella,path13311,50.604111,12.997881,516.5926676,TIMER_2019_03_06 at 07_53_57 IMG_0717.svg
Krill,path13416,13.418122,20.075386,211.565828,TIMER_2019_03_06 at 07_53_57 IMG_0717.svg
Krill,path13523,10.150031,29.865919,238.0856022,TIMER_2019_03_06 at 07_53_57 IMG_0717.svg
Krill,path14979,26.287849,11.099315,229.1612116,TIMER_2019_03_06 at 07_53_57 IMG_0717.svg
Krill,path14981,7.8863549,29.646854,183.6304985,TIMER_2019_03_06 at 07_53_57 IMG_0717.svg
Krill,path14983,23.951153,7.7403116,145.6044844,TIMER_2019_03_06 at 07_53_57 IMG_0717.svg
Krill,path14985,15.918754,4.8194389,60.25532476,TIMER_2019_03_06 at 07_53_57 IMG_0717.svg
Krill,path14987,7.7403116,23.805107,144.7166377,TIMER_2019_03_06 at 07_53_57 IMG_0717.svg
Krill,path14989,16.21084,7.3021808,92.9711028,TIMER_2019_03_06 at 07_53_57 IMG_0717.svg
Krill,path14991,9.4928341,22.198629,165.5053075,TIMER_2019_03_06 at 07_53_57 IMG_0717.svg
Krill,path15095,22.490715,10.369096,183.1614357,TIMER_2019_03_06 at 07_53_57 IMG_0717.svg
Krill,path15097,7.156137,18.109407,101.7824164,TIMER_2019_03_06 at 07_53_57 IMG_0717.svg
Krill,path15099,7.3021808,21.030279,120.6111609,TIMER_2019_03_06 at 07_53_57 IMG_0717.svg
Krill,path15101,7.8863549,20.300062,125.7371357,TIMER_2019_03_06 at 07_53_57 IMG_0717.svg
Krill,path15409,46.003735,14.020186,506.5668311,TIMER_2019_03_06 at 07_53_57 IMG_0717.svg
Krill,path15411,34.612335,16.502928,448.6232577,TIMER_2019_03_06 at 07_53_57 IMG_0717.svg
Krill,path15413,75.942673,18.255451,1088.850681,TIMER_2019_03_06 at 07_53_57 IMG_0717.svg
Krill,path15517,20.884237,9.3467913,153.3101964,TIMER_2019_03_06 at 07_53_57 IMG_0717.svg
Krill,path15725,38.555511,6.5719624,199.0084031,TIMER_2019_03_06 at 07_53_57 IMG_0717.svg
Krill,path15727,28.770592,11.245358,254.1042715,TIMER_2019_03_06 at 07_53_57 IMG_0717.svg
Krill,path15729,17.233145,10.077009,136.3911119,TIMER_2019_03_06 at 07_53_57 IMG_0717.svg
Krill,path15731,14.312274,51.69944,581.1448081,TIMER_2019_03_06 at 07_53_57 IMG_0717.svg
Krill,path16250,5.4036136,15.77271,66.93919508,TIMER_2019_03_06 at 07_53_57 IMG_0717.svg
Krill,path16252,12.413708,6.4259191,62.65080571,TIMER_2019_03_06 at 07_53_57 IMG_0717.svg
Krill,path16356,7.5942678,21.322369,127.1777813,TIMER_2019_03_06 at 07_53_57 IMG_0717.svg
Krill,path16358,31.691463,4.6733956,116.3227645,TIMER_2019_03_06 at 07_53_57 IMG_0717.svg
Krill,path16512,9.2007475,19.058691,137.7228694,TIMER_2019_03_06 at 07_53_57 IMG_0717.svg
Krill,path16624,6.4259191,18.109407,91.39645781,TIMER_2019_03_06 at 07_53_57 IMG_0717.svg
Gorgonian - Echinisis,path16500,9.3974266,9.5006952,70.1219862,TIMER_2019_03_06 at 07_53_57 IMG_0717.svg
Gorgonian - Echinisis,path16502,9.2941589,8.3647423,61.05940113,TIMER_2019_03_06 at 07_53_57 IMG_0717.svg
Sponge,path16505,7.2287898,7.022253,39.86868855,TIMER_2019_03_06 at 07_53_57 IMG_0717.svg
Sponge,path16618,7.3021808,5.6226788,32.2467342,TIMER_2019_03_06 at 07_53_57 IMG_0717.svg
Sponge,path16620,7.156137,5.8417444,32.8330387,TIMER_2019_03_06 at 07_53_57 IMG_0717.svg
Sponge,path16832,21.686369,22.925591,390.4786244,TIMER_2019_03_06 at 07_53_57 IMG_0717.svg
Ophiuroid - Ophionotus victoriae,path16835,66.091797,92.941589,4824.446946,TIMER_2019_03_06 at 07_53_57 IMG_0717.svg
Ophiuroid - Ophionotus victoriae,path16837,73.898064,60.462055,3509.181621,TIMER_2019_03_06 at 07_53_57 IMG_0717.svg
Gorgonian clump,path16508,25.094229,16.832754,331.7560983,TIMER_2019_03_06 at 07_53_57 IMG_0717.svg
Gorgonian clump,path16510,17.452364,26.023643,356.7074963,TIMER_2019_03_06 at 07_53_57 IMG_0717.svg
Gorgonian clump,path16514,26.547703,47.345379,987.1756382,TIMER_2019_03_06 at 07_53_57 IMG_0717.svg
Ophiuroid traces,path16842,54.912399,54.036137,2330.475775,TIMER_2019_03_06 at 07_53_57 IMG_0717.svg
Ophiuroid traces,path16844,66.011711,61.04623,3164.970888,TIMER_2019_03_06 at 07_53_57 IMG_0717.svg
dropstones,path16361,68.470947,59.28006,3187.901179,TIMER_2019_03_06 at 07_53_57 IMG_0717.svg
dropstones,path16839,76.757774,45.407166,2737.389834,TIMER_2019_03_06 at 07_53_57 IMG_0717.svg
Notocrangon,path15836,7.8863549,20.59215,127.5463079,TIMER_2019_03_06 at 07_53_57 IMG_0717.svg
Notocrangon,path16728,13.36299,6.3894076,67.05854387,TIMER_2019_03_06 at 07_53_57 IMG_0717.svg
Mysids,path13628,9.5658569,4.3082862,32.36818197,TIMER_2019_03_06 at 07_53_57 IMG_0717.svg
Mysids,path13630,11.975576,53.451962,502.7475277,TIMER_2019_03_06 at 07_53_57 IMG_0717.svg
Mysids,path13632,28.33246,6.7180061,149.4908322,TIMER_2019_03_06 at 07_53_57 IMG_0717.svg
Mysids,path13634,21.906542,7.0100932,120.6111621,TIMER_2019_03_06 at 07_53_57 IMG_0717.svg
Mysids,path13636,7.8863549,16.502928,102.2179586,TIMER_2019_03_06 at 07_53_57 IMG_0717.svg
Mysids,path13638,47.026043,12.559751,463.883951,TIMER_2019_03_06 at 07_53_57 IMG_0717.svg
Mysids,path13640,11.829533,39.869904,370.4270316,TIMER_2019_03_06 at 07_53_57 IMG_0717.svg
Mysids,path13642,25.84972,10.077009,204.5866877,TIMER_2019_03_06 at 07_53_57 IMG_0717.svg
Mysids,path13746,10.51514,33.297939,274.9934148,TIMER_2019_03_06 at 07_53_57 IMG_0717.svg
Mysids,path16622,18.839626,4.9654827,73.47229935,TIMER_2019_03_06 at 07_53_57 IMG_0717.svg
Pelagic Fish,path13851,34.028164,10.077009,269.3146913,TIMER_2019_03_06 at 07_53_57 IMG_0717.svg
Pelagic Fish,path13853,10.661184,43.520996,364.4132388,TIMER_2019_03_06 at 07_53_57 IMG_0717.svg
Pelagic Fish,path14875,16.502928,41.914516,543.2695227,TIMER_2019_03_06 at 07_53_57 IMG_0717.svg
Pelagic Fish,path15621,14.604362,51.115261,586.3042649,TIMER_2019_03_06 at 07_53_57 IMG_0717.svg
Pelagic Fish,path16146,10.807227,39.57782,335.9355957,TIMER_2019_03_06 at 07_53_57 IMG_0717.svg
Benthic Fish,path16042,37.825294,33.590027,997.8897153,TIMER_2019_03_06 at 07_53_57 IMG_0717.svg
Buried actiniarian,path13521,7.521246,8.1054201,47.88011711,TIMER_2019_03_06 at 07_53_57 IMG_0717.svg
Ophiuroid - Ophionotus victoriae,path17259,106.57301,109.05146,9127.852167,TIMER_2019_03_06 at 08_06_11 IMG_0790.svg
Ascidian - Cnemidocarpa verrucosa,path17262,12.805285,17.039289,171.3683436,TIMER_2019_03_06 at 08_06_11 IMG_0790.svg
Ascidian - Cnemidocarpa verrucosa,path17264,19.517733,19.00139,291.275949,TIMER_2019_03_06 at 08_06_11 IMG_0790.svg
Ascidian - Cnemidocarpa verrucosa,path17266,8.8810844,15.386995,107.3271733,TIMER_2019_03_06 at 08_06_11 IMG_0790.svg
Ascidian - Cnemidocarpa verrucosa,path17268,20.653685,16.626217,269.6999556,TIMER_2019_03_06 at 08_06_11 IMG_0790.svg
Ascidian - Pyura bouvetensis,path17373,20.860224,12.082406,197.9530848,TIMER_2019_03_06 at 08_06_11 IMG_0790.svg
Ascidian - Pyura bouvetensis,path17915,8.3647423,10.843184,71.23595889,TIMER_2019_03_06 at 08_06_11 IMG_0790.svg
Gorgonian - Echinisis,path17918,16.109875,19.930807,252.1778488,TIMER_2019_03_06 at 08_06_11 IMG_0790.svg
Gorgonian - Echinisis,path17920,12.288943,29.534771,285.061141,TIMER_2019_03_06 at 08_06_11 IMG_0790.svg
Ophiuroid - Ophioperla,path17923,22.305981,25.197496,441.4368603,TIMER_2019_03_06 at 08_06_11 IMG_0790.svg
Ophiuroid - Ophioperla,path17925,21.479834,22.512516,379.7911466,TIMER_2019_03_06 at 08_06_11 IMG_0790.svg
Echinoderm - Sterechinus,path17928,9.7072315,10.53338,80.30692933,TIMER_2019_03_06 at 08_06_11 IMG_0790.svg
Echinoderm - Sterechinus,path18032,8.1065712,8.6229143,54.90111347,TIMER_2019_03_06 at 08_06_11 IMG_0790.svg
Bryozoan - Reteporella ,path18035,40.454079,34.612335,1099.722468,TIMER_2019_03_06 at 08_06_11 IMG_0790.svg
Sponge - swiss cheese,path18038,45.273521,35.780685,1272.280303,TIMER_2019_03_06 at 08_06_11 IMG_0790.svg
Amphipod,path1122,6.454277,19.362829,98.15361327,TIMER_2019_03_06 at 08_06_11 IMG_0790.svg
Octocoral Anthomastus,path18143,10.223053,11.829533,94.98129659,TIMER_2019_03_06 at 08_06_11 IMG_0790.svg
Octocoral Anthomastus,path18145,6.8640499,7.0831151,38.18515981,TIMER_2019_03_06 at 08_06_11 IMG_0790.svg
Hydroid clump,path18148,51.840752,48.949238,1992.999132,TIMER_2019_03_06 at 08_06_11 IMG_0790.svg
Hydroid clump,path18150,16.936022,27.882475,370.8793149,TIMER_2019_03_06 at 08_06_11 IMG_0790.svg
dropstones,path18153,122.68289,114.21487,11005.16426,TIMER_2019_03_06 at 08_06_11 IMG_0790.svg
Bryozoan clumps,ellipse985,122.68289,114.21487,11005.16426,TIMER_2019_03_06 at 08_06_11 IMG_0790.svg
Notocrangon,path18209,32.013214,16.522949,415.4384809,TIMER_2019_03_06 at 08_06_11 IMG_0790.svg
Krill,path18314,7.6418638,25.817108,154.9518501,TIMER_2019_03_06 at 08_06_11 IMG_0790.svg
Ophiuroid traces,path18419,53.699581,60.308762,2543.555345,TIMER_2019_03_06 at 08_06_11 IMG_0790.svg
Octopus - Pareledone,path18422,86.022598,69.293114,4681.580708,TIMER_2019_03_06 at 08_06_11 IMG_0790.svg
Mysids,path18588,52.867786,12.267663,509.3811175,TIMER_2019_03_06 at 08_06_11 IMG_0790.svg
Ascidian - Compound,path17478,13.941237,11.049722,120.9880684,TIMER_2019_03_06 at 08_06_11 IMG_0790.svg
Ascidian - Compound,path17480,11.462795,12.185674,109.7058944,TIMER_2019_03_06 at 08_06_11 IMG_0790.svg
Ascidian - Compound,path17482,11.049722,9.9137688,86.0359621,TIMER_2019_03_06 at 08_06_11 IMG_0790.svg
Ascidian - Compound,path17586,13.734701,13.115089,141.4752053,TIMER_2019_03_06 at 08_06_11 IMG_0790.svg
Serpulids,path17589,9.3974266,10.326842,76.21954573,TIMER_2019_03_06 at 08_06_11 IMG_0790.svg
Serpulids,path17591,17.142557,8.4680109,114.011036,TIMER_2019_03_06 at 08_06_11 IMG_0790.svg
Serpulids,path17695,17.658901,6.0928369,84.50319036,TIMER_2019_03_06 at 08_06_11 IMG_0790.svg
Serpulids,path17697,5.9895687,13.83797,65.09652667,TIMER_2019_03_06 at 08_06_11 IMG_0790.svg
Serpulids,path17699,4.5438108,11.256258,40.17021532,TIMER_2019_03_06 at 08_06_11 IMG_0790.svg
Serpulids,path17803,8.4680109,3.8209319,25.41210184,TIMER_2019_03_06 at 08_06_11 IMG_0790.svg
Serpulids,path17805,4.1307373,13.941237,45.2291856,TIMER_2019_03_06 at 08_06_11 IMG_0790.svg
Serpulids,path17807,5.2666898,8.2614746,34.17316418,TIMER_2019_03_06 at 08_06_11 IMG_0790.svg
Serpulids,path17809,7.2287898,5.2666898,29.9015167,TIMER_2019_03_06 at 08_06_11 IMG_0790.svg
Serpulids,path17811,10.017,24.88769,195.7997549,TIMER_2019_03_06 at 08_06_11 IMG_0790.svg
Serpulids,path902,4.8536158,9.7072315,37.0041697,TIMER_2019_03_06 at 08_06_11 IMG_0790.svg
Serpulids,path1010,5.9895687,2.9431503,13.84515662,TIMER_2019_03_06 at 08_06_11 IMG_0790.svg
Serpulids,path1015,3.7176633,4.0274687,11.75958808,TIMER_2019_03_06 at 08_06_11 IMG_0790.svg
Serpulids,path1017,2.8398819,2.891516,6.449347246,TIMER_2019_03_06 at 08_06_11 IMG_0790.svg
cup coral,path1013,5.2666898,6.041203,24.98912506,TIMER_2019_03_06 at 08_06_11 IMG_0790.svg
Ascidian - Pyura bouvetensis,path1103,41.330341,26.287849,853.3239231,TIMER_2019_03_06 at 08_08_20 IMG_0804.svg
Krill,path1106,24.827415,7.8863549,153.7792372,TIMER_2019_03_06 at 08_08_20 IMG_0804.svg
Krill,path1334,17.233145,39.57782,535.6810615,TIMER_2019_03_06 at 08_08_20 IMG_0804.svg
Notocrangon,path1211,7.8863549,14.312274,88.64920404,TIMER_2019_03_06 at 08_08_20 IMG_0804.svg
Notocrangon,path1213,6.2068539,13.070904,63.71871798,TIMER_2019_03_06 at 08_08_20 IMG_0804.svg
Notocrangon,path1553,65.71962,27.164112,1402.104675,TIMER_2019_03_06 at 08_08_20 IMG_0804.svg
Sponge,path1318,9.9309654,15.188536,118.4669657,TIMER_2019_03_06 at 08_08_20 IMG_0804.svg
Hydroid - solitary,path1321,14.354312,13.115089,147.8575498,TIMER_2019_03_06 at 08_08_20 IMG_0804.svg
Buried actiniarian,path1548,16.006607,13.734701,172.6666141,TIMER_2019_03_06 at 08_08_20 IMG_0804.svg
Clump,path1551,22.636761,12.413708,220.7017071,TIMER_2019_03_06 at 08_08_20 IMG_0804.svg
Buried ophiuroid,path1327,51.221138,51.944019,2089.655302,TIMER_2019_03_06 at 08_08_20 IMG_0804.svg
Buried ophiuroid,path1332,51.115261,52.429657,2104.832208,TIMER_2019_03_06 at 08_08_20 IMG_0804.svg
Buried ophiuroid,path1336,62.360622,67.326103,3297.492351,TIMER_2019_03_06 at 08_08_20 IMG_0804.svg
Gorgonian - Primnoella,path1442,49.873894,5.768723,225.9658684,TIMER_2019_03_06 at 08_08_20 IMG_0804.svg
Serpulids,path1330,7.521246,9.1277256,53.91905234,TIMER_2019_03_06 at 08_08_20 IMG_0804.svg
Serpulids,path1546,7.8484006,14.560848,89.75480588,TIMER_2019_03_06 at 08_08_20 IMG_0804.svg
Ophiuroid - Ophionotus victoriae,path1829,118.58742,118.8795,11072.23951,TIMER_2019_03_06 at 08_13_19 IMG_0834.svg
Krill,path1835,107.4881,32.129593,2712.410967,TIMER_2019_03_06 at 08_13_19 IMG_0834.svg
Krill,path1945,13.436012,34.46629,363.7096318,TIMER_2019_03_06 at 08_13_19 IMG_0834.svg
Krill,path2049,13.7281,42.936821,462.9458571,TIMER_2019_03_06 at 08_13_19 IMG_0834.svg
Krill,path2366,24.097197,10.807227,204.5364355,TIMER_2019_03_06 at 08_13_19 IMG_0834.svg
Krill,path2472,10.51514,22.052584,182.1228449,TIMER_2019_03_06 at 08_13_19 IMG_0834.svg
Krill,path2709,7.156137,11.829533,66.48690668,TIMER_2019_03_06 at 08_13_19 IMG_0834.svg
Krill,path2713,6.1338315,13.289968,64.02442077,TIMER_2019_03_06 at 08_13_19 IMG_0834.svg
Pelagic Fish,path2577,8.5435514,29.719875,199.4230235,TIMER_2019_03_06 at 08_13_19 IMG_0834.svg
Buried ophiuroid,path1940,58.417446,57.249096,2626.643186,TIMER_2019_03_06 at 08_13_19 IMG_0834.svg
Buried ophiuroid,path2711,62.798756,62.652706,3090.158496,TIMER_2019_03_06 at 08_13_19 IMG_0834.svg
Ophiuroid traces,path1943,71.853455,76.234764,4302.200012,TIMER_2019_03_06 at 08_13_19 IMG_0834.svg
Ophiuroid traces,path2153,73.021805,76.818939,4405.657684,TIMER_2019_03_06 at 08_13_19 IMG_0834.svg
Ophiuroid traces,path2470,58.2714,62.068535,2840.644123,TIMER_2019_03_06 at 08_13_19 IMG_0834.svg
Notocrangon,path2259,27.748285,11.391401,248.2579518,TIMER_2019_03_06 at 08_13_19 IMG_0834.svg
Ascidian - Pyura bouvetensis,path2262,39.869904,63.236881,1980.183843,TIMER_2019_03_06 at 08_13_19 IMG_0834.svg
Gorgonian - Echinisis,path3001,40.186501,11.024662,347.9648369,TIMER_2019_03_06 at 08_17_13 IMG_0857.svg
Gorgonian - Echinisis,path3105,13.011822,11.669333,119.2542947,TIMER_2019_03_06 at 08_17_13 IMG_0857.svg
Gorgonian - Echinisis,path3431,14.664117,26.230179,302.0974454,TIMER_2019_03_06 at 08_17_13 IMG_0857.svg
Gorgonian - Echinisis,path3535,16.832754,9.0876217,120.1421218,TIMER_2019_03_06 at 08_17_13 IMG_0857.svg
Gorgonian - Echinisis,path3537,20.550417,10.120306,163.3443678,TIMER_2019_03_06 at 08_17_13 IMG_0857.svg
Sponge - Isodictya,path3540,11.462795,13.528164,121.7921414,TIMER_2019_03_06 at 08_17_13 IMG_0857.svg
Sponge - Isodictya,path3542,10.739917,12.702017,107.1429244,TIMER_2019_03_06 at 08_17_13 IMG_0857.svg
Clump,path3545,39.758347,57.727051,1802.592556,TIMER_2019_03_06 at 08_17_13 IMG_0857.svg
Clump,path3603,44.818497,40.06815,1410.413514,TIMER_2019_03_06 at 08_17_13 IMG_0857.svg
