"taxa","ids","rx","ry","A","psid"
"Ascidian - Pyura bouvetensis","path17373","20.860224","12.082406","197.953084838697","TIMER_2019_03_06 at 08_06_11 IMG_0790.svg"
"Ascidian - Pyura bouvetensis","path17915","8.3647423","10.843184","71.2359588944036","TIMER_2019_03_06 at 08_06_11 IMG_0790.svg"
"Gorgonian - Echinisis","path17918","16.109875","19.930807","252.177848816274","TIMER_2019_03_06 at 08_06_11 IMG_0790.svg"
"Gorgonian - Echinisis","path17920","12.288943","29.534771","285.061140959573","TIMER_2019_03_06 at 08_06_11 IMG_0790.svg"
"Ophiuroid - Ophioperla","path17923","22.305981","25.197496","441.436860288914","TIMER_2019_03_06 at 08_06_11 IMG_0790.svg"
"Ophiuroid - Ophioperla","path17925","21.479834","22.512516","379.791146608572","TIMER_2019_03_06 at 08_06_11 IMG_0790.svg"
"Echinoderm - Sterechinus","path17928","9.7072315","10.53338","80.3069293286349","TIMER_2019_03_06 at 08_06_11 IMG_0790.svg"
"Echinoderm - Sterechinus","path18032","8.1065712","8.6229143","54.9011134734965","TIMER_2019_03_06 at 08_06_11 IMG_0790.svg"
"Bryozoan - Reteporella ","path18035","40.454079","34.612335","1099.72246797888","TIMER_2019_03_06 at 08_06_11 IMG_0790.svg"
"Sponge - swiss cheese","path18038","45.273521","35.780685","1272.28030298009","TIMER_2019_03_06 at 08_06_11 IMG_0790.svg"
"Amphipod","path1122","6.454277","19.362829","98.1536132665654","TIMER_2019_03_06 at 08_06_11 IMG_0790.svg"
"Octocoral Anthomastus","path18143","10.223053","11.829533","94.9812965865772","TIMER_2019_03_06 at 08_06_11 IMG_0790.svg"
"Octocoral Anthomastus","path18145","6.8640499","7.0831151","38.1851598113506","TIMER_2019_03_06 at 08_06_11 IMG_0790.svg"
"Hydroid clump","path18148","51.840752","48.949238","1992.99913220556","TIMER_2019_03_06 at 08_06_11 IMG_0790.svg"
"Hydroid clump","path18150","16.936022","27.882475","370.87931486818","TIMER_2019_03_06 at 08_06_11 IMG_0790.svg"
"dropstones","path18153","122.68289","114.21487","11005.1642603426","TIMER_2019_03_06 at 08_06_11 IMG_0790.svg"
"Bryozoan clumps","ellipse985","122.68289","114.21487","11005.1642603426","TIMER_2019_03_06 at 08_06_11 IMG_0790.svg"
"Notocrangon","path18209","32.013214","16.522949","415.438480869764","TIMER_2019_03_06 at 08_06_11 IMG_0790.svg"
"Krill","path18314","7.6418638","25.817108","154.951850075413","TIMER_2019_03_06 at 08_06_11 IMG_0790.svg"
"Ophiuroid traces","path18419","53.699581","60.308762","2543.55534543372","TIMER_2019_03_06 at 08_06_11 IMG_0790.svg"
"Octopus - Pareledone","path18422","86.022598","69.293114","4681.58070838903","TIMER_2019_03_06 at 08_06_11 IMG_0790.svg"
"Mysids","path18588","52.867786","12.267663","509.381117548482","TIMER_2019_03_06 at 08_06_11 IMG_0790.svg"
"Ascidian - Compound","path17478","13.941237","11.049722","120.98806844564","TIMER_2019_03_06 at 08_06_11 IMG_0790.svg"
"Ascidian - Compound","path17480","11.462795","12.185674","109.705894367178","TIMER_2019_03_06 at 08_06_11 IMG_0790.svg"
"Ascidian - Compound","path17482","11.049722","9.9137688","86.0359620978149","TIMER_2019_03_06 at 08_06_11 IMG_0790.svg"
"Ascidian - Compound","path17586","13.734701","13.115089","141.47520531249","TIMER_2019_03_06 at 08_06_11 IMG_0790.svg"
"Serpulids","path17589","9.3974266","10.326842","76.2195457296945","TIMER_2019_03_06 at 08_06_11 IMG_0790.svg"
"Serpulids","path17591","17.142557","8.4680109","114.011035967364","TIMER_2019_03_06 at 08_06_11 IMG_0790.svg"
"Serpulids","path17695","17.658901","6.0928369","84.5031903628366","TIMER_2019_03_06 at 08_06_11 IMG_0790.svg"
"Serpulids","path17697","5.9895687","13.83797","65.0965266718754","TIMER_2019_03_06 at 08_06_11 IMG_0790.svg"
"Serpulids","path17699","4.5438108","11.256258","40.1702153215992","TIMER_2019_03_06 at 08_06_11 IMG_0790.svg"
"Serpulids","path17803","8.4680109","3.8209319","25.4121018398685","TIMER_2019_03_06 at 08_06_11 IMG_0790.svg"
"Serpulids","path17805","4.1307373","13.941237","45.2291856015346","TIMER_2019_03_06 at 08_06_11 IMG_0790.svg"
"Serpulids","path17807","5.2666898","8.2614746","34.173164184772","TIMER_2019_03_06 at 08_06_11 IMG_0790.svg"
"Serpulids","path17809","7.2287898","5.2666898","29.9015166968625","TIMER_2019_03_06 at 08_06_11 IMG_0790.svg"
"Serpulids","path17811","10.017","24.88769","195.799754854343","TIMER_2019_03_06 at 08_06_11 IMG_0790.svg"
"Serpulids","path902","4.8536158","9.7072315","37.0041697004139","TIMER_2019_03_06 at 08_06_11 IMG_0790.svg"
"Serpulids","path1010","5.9895687","2.9431503","13.8451566236441","TIMER_2019_03_06 at 08_06_11 IMG_0790.svg"
"Serpulids","path1015","3.7176633","4.0274687","11.7595880836415","TIMER_2019_03_06 at 08_06_11 IMG_0790.svg"
"Serpulids","path1017","2.8398819","2.891516","6.44934724649039","TIMER_2019_03_06 at 08_06_11 IMG_0790.svg"
"cup coral","path1013","5.2666898","6.041203","24.9891250640094","TIMER_2019_03_06 at 08_06_11 IMG_0790.svg"
"Ascidian - Pyura bouvetensis","path1103","41.330341","26.287849","853.323923074115","TIMER_2019_03_06 at 08_08_20 IMG_0804.svg"
"Krill","path1106","24.827415","7.8863549","153.779237182199","TIMER_2019_03_06 at 08_08_20 IMG_0804.svg"
"Krill","path1334","17.233145","39.57782","535.681061481458","TIMER_2019_03_06 at 08_08_20 IMG_0804.svg"
"Notocrangon","path1211","7.8863549","14.312274","88.6492040376583","TIMER_2019_03_06 at 08_08_20 IMG_0804.svg"
"Notocrangon","path1213","6.2068539","13.070904","63.7187179776141","TIMER_2019_03_06 at 08_08_20 IMG_0804.svg"
"Notocrangon","path1553","65.71962","27.164112","1402.10467516446","TIMER_2019_03_06 at 08_08_20 IMG_0804.svg"
"Sponge","path1318","9.9309654","15.188536","118.466965714632","TIMER_2019_03_06 at 08_08_20 IMG_0804.svg"
"Hydroid - solitary","path1321","14.354312","13.115089","147.857549816304","TIMER_2019_03_06 at 08_08_20 IMG_0804.svg"
"Buried actinarian","path1548","16.006607","13.734701","172.666614132878","TIMER_2019_03_06 at 08_08_20 IMG_0804.svg"
"Clump","path1551","22.636761","12.413708","220.701707138886","TIMER_2019_03_06 at 08_08_20 IMG_0804.svg"
"Buried ophiuroid","path1327","51.221138","51.944019","2089.65530207989","TIMER_2019_03_06 at 08_08_20 IMG_0804.svg"
"Buried ophiuroid","path1332","51.115261","52.429657","2104.83220755833","TIMER_2019_03_06 at 08_08_20 IMG_0804.svg"
"Buried ophiuroid","path1336","62.360622","67.326103","3297.49235112656","TIMER_2019_03_06 at 08_08_20 IMG_0804.svg"
"Gorgonian - Primnoella","path1442","49.873894","5.768723","225.965868407901","TIMER_2019_03_06 at 08_08_20 IMG_0804.svg"
"Serpulids","path1330","7.521246","9.1277256","53.9190523432709","TIMER_2019_03_06 at 08_08_20 IMG_0804.svg"
"Serpulids","path1546","7.8484006","14.560848","89.7548058825641","TIMER_2019_03_06 at 08_08_20 IMG_0804.svg"
"Ophiuroid - Ophionotus victoriae","path1829","118.58742","118.8795","11072.2395123396","TIMER_2019_03_06 at 08_13_19 IMG_0834.svg"
"Krill","path1835","107.4881","32.129593","2712.4109674599","TIMER_2019_03_06 at 08_13_19 IMG_0834.svg"
"Krill","path1945","13.436012","34.46629","363.709631820934","TIMER_2019_03_06 at 08_13_19 IMG_0834.svg"
"Krill","path2049","13.7281","42.936821","462.945857130683","TIMER_2019_03_06 at 08_13_19 IMG_0834.svg"
"Krill","path2366","24.097197","10.807227","204.536435519593","TIMER_2019_03_06 at 08_13_19 IMG_0834.svg"
"Krill","path2472","10.51514","22.052584","182.122844896396","TIMER_2019_03_06 at 08_13_19 IMG_0834.svg"
"Krill","path2709","7.156137","11.829533","66.4869066815147","TIMER_2019_03_06 at 08_13_19 IMG_0834.svg"
"Krill","path2713","6.1338315","13.289968","64.0244207694225","TIMER_2019_03_06 at 08_13_19 IMG_0834.svg"
"Pelagic Fish","path2577","8.5435514","29.719875","199.423023510387","TIMER_2019_03_06 at 08_13_19 IMG_0834.svg"
"Buried ophiuroid","path1940","58.417446","57.249096","2626.64318584642","TIMER_2019_03_06 at 08_13_19 IMG_0834.svg"
"Buried ophiuroid","path2711","62.798756","62.652706","3090.15849617844","TIMER_2019_03_06 at 08_13_19 IMG_0834.svg"
"Ophiuroid traces","path1943","71.853455","76.234764","4302.20001189878","TIMER_2019_03_06 at 08_13_19 IMG_0834.svg"
"Ophiuroid traces","path2153","73.021805","76.818939","4405.65768410192","TIMER_2019_03_06 at 08_13_19 IMG_0834.svg"
"Ophiuroid traces","path2470","58.2714","62.068535","2840.64412337374","TIMER_2019_03_06 at 08_13_19 IMG_0834.svg"
"Notocrangon","path2259","27.748285","11.391401","248.257951776885","TIMER_2019_03_06 at 08_13_19 IMG_0834.svg"
"Ascidian - Pyura bouvetensis","path2262","39.869904","63.236881","1980.18384298129","TIMER_2019_03_06 at 08_13_19 IMG_0834.svg"
"Gorgonian - Echinisis","path3001","40.186501","11.024662","347.964836875857","TIMER_2019_03_06 at 08_17_13 IMG_0857.svg"
"Gorgonian - Echinisis","path3105","13.011822","11.669333","119.254294671086","TIMER_2019_03_06 at 08_17_13 IMG_0857.svg"
"Gorgonian - Echinisis","path3431","14.664117","26.230179","302.097445353026","TIMER_2019_03_06 at 08_17_13 IMG_0857.svg"
"Gorgonian - Echinisis","path3535","16.832754","9.0876217","120.142121844778","TIMER_2019_03_06 at 08_17_13 IMG_0857.svg"
"Gorgonian - Echinisis","path3537","20.550417","10.120306","163.344367780268","TIMER_2019_03_06 at 08_17_13 IMG_0857.svg"
"Sponge - Isodictya","path3540","11.462795","13.528164","121.792141392086","TIMER_2019_03_06 at 08_17_13 IMG_0857.svg"
"Sponge - Isodictya","path3542","10.739917","12.702017","107.142924421943","TIMER_2019_03_06 at 08_17_13 IMG_0857.svg"
"Clump","path3545","39.758347","57.727051","1802.59255568605","TIMER_2019_03_06 at 08_17_13 IMG_0857.svg"
"Clump","path3603","44.818497","40.06815","1410.41351409179","TIMER_2019_03_06 at 08_17_13 IMG_0857.svg"
"Clump","path3643","19.621002","21.686369","334.193429100763","TIMER_2019_03_06 at 08_17_13 IMG_0857.svg"
"Benthic Fish","path3108","11.359528","45.541378","406.308899757893","TIMER_2019_03_06 at 08_17_13 IMG_0857.svg"
"Buried actinarian","path3213","14.45758","14.664117","166.510414739717","TIMER_2019_03_06 at 08_17_13 IMG_0857.svg"
"Buried actinarian","path3610","21.892906","23.338665","401.300133288563","TIMER_2019_03_06 at 08_17_13 IMG_0857.svg"
"Krill","path3216","28.708626","10.946453","246.817361668534","TIMER_2019_03_06 at 08_17_13 IMG_0857.svg"
"Krill","path3612","14.251042","23.338665","261.223660947565","TIMER_2019_03_06 at 08_17_13 IMG_0857.svg"
"Ophiuroid traces","path3615","83.64743","79.929764","5251.10876955774","TIMER_2019_03_06 at 08_17_13 IMG_0857.svg"
"Ophiuroid traces","path3617","58.036854","61.134911","2786.65386940052","TIMER_2019_03_06 at 08_17_13 IMG_0857.svg"
"Notocrangon","path3321","11.15299","29.947847","262.329299693566","TIMER_2019_03_06 at 08_17_13 IMG_0857.svg"
"Ophiuroid - Ophionotus victoriae","path3426","125.36787","124.12865","12222.1655153763","TIMER_2019_03_06 at 08_17_13 IMG_0857.svg"
"Ascidian - Pyura bouvetensis","path3429","16.109875","14.251042","180.313677963485","TIMER_2019_03_06 at 08_17_13 IMG_0857.svg"
"Ascidian - Pyura bouvetensis","path3605","53.493046","32.219749","1353.65927212381","TIMER_2019_03_06 at 08_17_13 IMG_0857.svg"
"Mysids","path3608","16.729485","11.772601","154.683816297467","TIMER_2019_03_06 at 08_17_13 IMG_0857.svg"
"Ascidian - Pyura bouvetensis","path3937","32.129593","34.46629","869.740399203757","TIMER_2019_03_06 at 08_23_13 IMG_0003.svg"
"Ascidian - Pyura bouvetensis","path3939","21.030279","18.693583","308.764574290244","TIMER_2019_03_06 at 08_23_13 IMG_0003.svg"
"Krill","path3942","10.223053","26.287849","211.069531019708","TIMER_2019_03_06 at 08_23_13 IMG_0003.svg"
"Krill","path3944","45.565605","13.436012","480.836475821683","TIMER_2019_03_06 at 08_23_13 IMG_0003.svg"
"Krill","path3946","33.768776","9.5006952","251.976817229477","TIMER_2019_03_06 at 08_23_13 IMG_0003.svg"
"Krill","path4155","17.817322","48.778568","682.592255596076","TIMER_2019_03_06 at 08_23_13 IMG_0003.svg"
"Krill","path4264","30.377071","13.7281","327.526324578492","TIMER_2019_03_06 at 08_23_13 IMG_0003.svg"
"Krill","path4269","48.778568","23.366978","895.202894098445","TIMER_2019_03_06 at 08_23_13 IMG_0003.svg"
"Krill","path4271","11.359528","31.187067","278.243290737616","TIMER_2019_03_06 at 08_23_13 IMG_0003.svg"
"Krill","path4273","17.555632","9.0876217","125.301592288825","TIMER_2019_03_06 at 08_23_13 IMG_0003.svg"
"dropstones","path865","29.565763","21.62929","502.251492770973","TIMER_2019_03_06 at 08_23_13 IMG_0003.svg"
"dropstones","path983","94.180809","86.745476","6416.5137978568","TIMER_2019_03_06 at 08_23_13 IMG_0003.svg"
"Ophiuroid - Ophionotus victoriae","path4267","103.98305","121.21619","9899.49550161141","TIMER_2019_03_06 at 08_23_13 IMG_0003.svg"
"Ophiuroid traces","path4260","109.24062","112.16149","9623.16223870691","TIMER_2019_03_06 at 08_23_13 IMG_0003.svg"
"Ophiuroid traces","path4262","81.492332","100.478","6430.98666590595","TIMER_2019_03_06 at 08_23_13 IMG_0003.svg"
"Notocrangon","path4051","49.070652","26.872025","1035.64784235835","TIMER_2019_03_06 at 08_23_13 IMG_0003.svg"
"Notocrangon","path4553","65.427536","26.579937","1365.85436113435","TIMER_2019_03_06 at 08_32_38 IMG_0011.svg"
"Benthic Fish","path4874","40.308037","44.105167","1396.27512409455","TIMER_2019_03_06 at 08_32_38 IMG_0011.svg"
"Krill","path4658","31.54542","11.099315","274.993464376044","TIMER_2019_03_06 at 08_32_38 IMG_0011.svg"
"Krill","path4660","8.7626171","41.476383","285.446414561013","TIMER_2019_03_06 at 08_32_38 IMG_0011.svg"
"Krill","path4869","32.713768","13.143925","337.711245961056","TIMER_2019_03_06 at 08_32_38 IMG_0011.svg"
"Krill","path4871","43.228909","20.738192","704.101139883305","TIMER_2019_03_06 at 08_32_38 IMG_0011.svg"
"Krill","path4983","12.267663","27.748285","267.354725680281","TIMER_2019_03_06 at 08_32_38 IMG_0011.svg"
"Krill","path5093","28.916636","15.480623","351.581556035742","TIMER_2019_03_06 at 08_32_38 IMG_0011.svg"
"Krill","path5095","129.10255","51.115261","5182.92929739956","TIMER_2019_03_06 at 08_32_38 IMG_0011.svg"
"Krill","path5097","9.5539293","23.574116","176.891645021005","TIMER_2019_03_06 at 08_32_38 IMG_0011.svg"
"Krill","path5099","29.418325","10.14057","234.298867937927","TIMER_2019_03_06 at 08_32_38 IMG_0011.svg"
"Krill","path5101","12.851838","34.46629","347.896181337311","TIMER_2019_03_06 at 08_32_38 IMG_0011.svg"
"Ascidian - Pyura bouvetensis","path5088","51.407352","54.328224","2193.5150744032","TIMER_2019_03_06 at 08_32_38 IMG_0011.svg"
"Gorgonian - Primnoella","path5091","45.857693","63.382927","2282.8342237925","TIMER_2019_03_06 at 08_32_38 IMG_0011.svg"
"Pelagic Fish","path4876","23.074892","91.423302","1656.86247231049","TIMER_2019_03_06 at 08_32_38 IMG_0011.svg"
"Ophiuroid - Ophionotus victoriae","path4981","106.61184","103.39888","8657.87187989997","TIMER_2019_03_06 at 08_32_38 IMG_0011.svg"
"Mysids","path4765","7.3021808","22.198629","127.311787589695","TIMER_2019_03_06 at 08_32_38 IMG_0011.svg"
"Gorgonian - Echinisis","path5352","28.089012","74.766342","1649.42463994152","TIMER_2019_03_06 at 08_33_11 IMG_0014.svg"
"Krill","path5355","23.545202","53.286507","985.393185734255","TIMER_2019_03_06 at 08_33_11 IMG_0014.svg"
"Krill","path5357","67.744087","22.719055","1208.79189217919","TIMER_2019_03_06 at 08_33_11 IMG_0014.svg"
"Krill","path5359","18.175243","45.43811","648.620044928395","TIMER_2019_03_06 at 08_33_11 IMG_0014.svg"
"Krill","path5361","21.066759","18.175243","300.723823439744","TIMER_2019_03_06 at 08_33_11 IMG_0014.svg"
"Krill","path5363","55.76495","19.827538","868.400349144893","TIMER_2019_03_06 at 08_33_11 IMG_0014.svg"
"Krill","path5365","19.827538","33.045898","514.607640839031","TIMER_2019_03_06 at 08_33_11 IMG_0014.svg"
"Krill","path5367","14.044506","38.002781","419.190786194285","TIMER_2019_03_06 at 08_33_11 IMG_0014.svg"
"Krill","path5369","25.197496","63.613354","1258.91254288288","TIMER_2019_03_06 at 08_33_11 IMG_0014.svg"
"Krill","path5371","14.870653","34.698193","405.253504702727","TIMER_2019_03_06 at 08_33_11 IMG_0014.svg"
"Krill","path5373","11.15299","29.741306","260.52009598393","TIMER_2019_03_06 at 08_33_11 IMG_0014.svg"
"Krill","path5377","33.045898","11.15299","289.466794727682","TIMER_2019_03_06 at 08_33_11 IMG_0014.svg"
"Krill","path5379","8.6745481","28.089012","191.369712543887","TIMER_2019_03_06 at 08_33_11 IMG_0014.svg"
"Krill","path5381","116.48679","82.614738","7558.29936016693","TIMER_2019_03_06 at 08_33_11 IMG_0014.svg"
"Krill","path5383","11.450192","26.733921","240.417075976464","TIMER_2019_03_06 at 08_33_11 IMG_0014.svg"
"Krill","path5385","15.07719","19.00139","225.006809188989","TIMER_2019_03_06 at 08_33_11 IMG_0014.svg"
"Krill","path5387","35.730877","13.424895","376.74236082786","TIMER_2019_03_06 at 08_33_11 IMG_0014.svg"
"Krill","path5389","48.742695","18.175243","695.792343053684","TIMER_2019_03_06 at 08_33_11 IMG_0014.svg"
"Krill","path5391","12.392211","22.925591","223.130645090665","TIMER_2019_03_06 at 08_33_11 IMG_0014.svg"
"Krill","path5393","13.299461","28.789728","300.719425751303","TIMER_2019_03_06 at 08_33_11 IMG_0014.svg"
"Krill","path5398","14.45758","26.436718","300.18779027315","TIMER_2019_03_06 at 08_33_11 IMG_0014.svg"
"Krill","path5400","11.772601","26.436718","244.438632188615","TIMER_2019_03_06 at 08_33_11 IMG_0014.svg"
"Krill","path5402","14.45758","27.469404","311.913895169606","TIMER_2019_03_06 at 08_33_11 IMG_0014.svg"
"Krill","path5407","6.1961055","19.827538","96.4889268176263","TIMER_2019_03_06 at 08_33_11 IMG_0014.svg"
"Krill","path5409","29.328234","62.787205","1446.26189789683","TIMER_2019_03_06 at 08_33_11 IMG_0014.svg"
"Krill","path5411","43.166203","16.522949","560.171865256511","TIMER_2019_03_06 at 08_33_11 IMG_0014.svg"
"Krill","path5413","37.383171","19.00139","557.893614398727","TIMER_2019_03_06 at 08_33_11 IMG_0014.svg"
"Krill","path5415","13.218359","16.936022","175.824274193795","TIMER_2019_03_06 at 08_33_11 IMG_0014.svg"
"Krill","path5530","13.424895","14.251042","150.261388975619","TIMER_2019_03_06 at 08_33_11 IMG_0014.svg"
"Krill","path5532","13.218359","27.056328","280.890000789398","TIMER_2019_03_06 at 08_33_11 IMG_0014.svg"
"Krill","path5534","25.197496","13.011822","257.504830221016","TIMER_2019_03_06 at 08_33_11 IMG_0014.svg"
"Krill","path5944","22.512516","9.2941589","164.332706919116","TIMER_2019_03_06 at 08_33_11 IMG_0014.svg"
"dropstones","path893","14.664117","19.827538","228.357136923848","TIMER_2019_03_06 at 08_33_11 IMG_0014.svg"
"dropstones","path1195","46.67733","35.317802","1294.76083714598","TIMER_2019_03_06 at 08_33_11 IMG_0014.svg"
"dropstones","path1253","11.566064","17.349096","157.59858819016","TIMER_2019_03_06 at 08_33_11 IMG_0014.svg"
"Serpulids","path6100","12.598748","12.392211","122.621343483565","TIMER_2019_03_06 at 08_33_11 IMG_0014.svg"
"Notocrangon","path5405","16.109875","18.794853","237.80500199305","TIMER_2019_03_06 at 08_33_11 IMG_0014.svg"
"Notocrangon","path5375","14.870653","37.589706","439.024594083188","TIMER_2019_03_06 at 08_33_11 IMG_0014.svg"
"Buried ophiuroid","path5521","46.470795","52.047287","1899.62589088941","TIMER_2019_03_06 at 08_33_11 IMG_0014.svg"
"Buried ophiuroid","path5523","51.014603","46.264256","1853.65955894913","TIMER_2019_03_06 at 08_33_11 IMG_0014.svg"
"Buried actinarian","path5396","18.794853","16.109875","237.80500199305","TIMER_2019_03_06 at 08_33_11 IMG_0014.svg"
"Buried actinarian","path5525","14.251042","15.903338","178.001962564976","TIMER_2019_03_06 at 08_33_11 IMG_0014.svg"
"Hydroid - solitary","path5528","19.207928","21.066759","317.810416538327","TIMER_2019_03_06 at 08_33_11 IMG_0014.svg"
"Serpulids","path6379","10.223053","9.6388779","77.392160838615","TIMER_2019_03_06 at 08_46_51 IMG_0020.svg"
"Notocrangon","path6382","40.600124","19.569845","624.028790926413","TIMER_2019_03_06 at 08_46_51 IMG_0020.svg"
"Notocrangon","path6486","8.1054201","18.109407","115.284160081136","TIMER_2019_03_06 at 08_46_51 IMG_0020.svg"
"Notocrangon","path6593","16.283863","8.4705296","108.33228053134","TIMER_2019_03_06 at 08_46_51 IMG_0020.svg"
"Mysids","path6596","5.6957006","17.37919","77.74394325076","TIMER_2019_03_06 at 08_46_51 IMG_0020.svg"
"Mysids","path6915","18.547539","5.1115265","74.4606445034689","TIMER_2019_03_06 at 08_46_51 IMG_0020.svg"
"Clump","path7020","6.4259191","10.953271","55.2801188255713","TIMER_2019_03_06 at 08_46_51 IMG_0020.svg"
"Clump","path7022","7.8863549","18.547539","114.882133279968","TIMER_2019_03_06 at 08_46_51 IMG_0020.svg"
"Clump","path7024","9.7849226","16.795015","129.070701990348","TIMER_2019_03_06 at 08_46_51 IMG_0020.svg"
"Clump","path7026","20.59215","16.21084","262.178511723365","TIMER_2019_03_06 at 08_46_51 IMG_0020.svg"
"Clump","path7134","24.371347","20.240612","387.429828569274","TIMER_2019_03_06 at 08_46_51 IMG_0020.svg"
"Hydroid - solitary","path7028","46.057716","15.07719","545.396927050739","TIMER_2019_03_06 at 08_46_51 IMG_0020.svg"
"Buried actinarian","path6701","21.46841","21.030279","354.596787268574","TIMER_2019_03_06 at 08_46_51 IMG_0020.svg"
"Krill","path6591","11.31838","6.5719624","58.4210316876264","TIMER_2019_03_06 at 08_46_51 IMG_0020.svg"
"Krill","path6805","38.117382","93.613953","2802.55103745876","TIMER_2019_03_06 at 08_46_51 IMG_0020.svg"
"Ophiuroid traces","path6910","91.715385","93.029778","6701.22283038991","TIMER_2019_03_06 at 08_46_51 IMG_0020.svg"
"Buried ophiuroid","path6913","78.133339","79.885857","4902.25800172176","TIMER_2019_03_06 at 08_46_51 IMG_0020.svg"
"Ophiuroid - Ophionotus victoriae","path7382","100.18591","95.220428","7492.49838274052","TIMER_2019_03_06 at 08_58_31 IMG_0089.svg"
"Ophiuroid - Ophionotus victoriae","path7384","59.293709","60.462055","2815.66772689085","TIMER_2019_03_06 at 08_58_31 IMG_0089.svg"
"Gorgonian - Echinisis","path7387","19.569845","51.115261","785.647711807925","TIMER_2019_03_06 at 08_58_31 IMG_0089.svg"
"Notocrangon","path7492","8.0323982","16.648972","105.032217446927","TIMER_2019_03_06 at 08_58_31 IMG_0089.svg"
"Notocrangon","path7709","3.8701558","16.941059","51.4942675304903","TIMER_2019_03_06 at 08_58_31 IMG_0089.svg"
"Ascidian - Pyura bouvetensis","path7597","25.922741","25.265545","514.398238703053","TIMER_2019_03_06 at 08_58_31 IMG_0089.svg"
"Ascidian - Pyura bouvetensis","path7813","8.3975077","8.5435514","56.3480289027379","TIMER_2019_03_06 at 08_58_31 IMG_0089.svg"
"Ascidian - Pyura bouvetensis","path886","26.287849","18.255451","376.909860598713","TIMER_2019_03_06 at 08_58_31 IMG_0089.svg"
"Clump","path7816","27.237133","23.074892","493.61795662368","TIMER_2019_03_06 at 08_58_31 IMG_0089.svg"
"Clump","path7818","14.896448","10.953271","128.149359290711","TIMER_2019_03_06 at 08_58_31 IMG_0089.svg"
"Clump","path7933","33.872044","41.926983","1115.38525396543","TIMER_2019_03_06 at 08_58_31 IMG_0089.svg"
"Clump","path882","37.387165","16.941059","497.454049967855","TIMER_2019_03_06 at 08_58_31 IMG_0089.svg"
"Clump","path884","35.634644","26.287849","735.728123206858","TIMER_2019_03_06 at 08_58_31 IMG_0089.svg"
"Mysids","path7600","8.0323982","3.9431775","24.8760510025383","TIMER_2019_03_06 at 08_58_31 IMG_0089.svg"
"Mysids","path7822","11.617699","4.4921765","40.9889518807939","TIMER_2019_03_06 at 08_58_31 IMG_0089.svg"
"Serpulids","path7927","5.4732265","5.4215922","23.3055925916953","TIMER_2019_03_06 at 08_58_31 IMG_0089.svg"
"Serpulids","path7929","16.574583","16.213142","211.056960083408","TIMER_2019_03_06 at 08_58_31 IMG_0089.svg"
"Serpulids","path7931","8.2614746","7.8484006","50.9247159936519","TIMER_2019_03_06 at 08_58_31 IMG_0089.svg"
"Krill","path7603","11.026293","40.381058","349.7011846664","TIMER_2019_03_06 at 08_58_31 IMG_0089.svg"
"Krill","path7605","30.377071","7.3752022","175.95828043132","TIMER_2019_03_06 at 08_58_31 IMG_0089.svg"
"Krill","path7820","13.734701","33.149166","357.586979835808","TIMER_2019_03_06 at 08_58_31 IMG_0089.svg"
"Krill","path7935","28.502085","13.218359","295.89937992138","TIMER_2019_03_06 at 08_58_31 IMG_0089.svg"
"Krill","path7937","27.882475","9.7072315","212.57715465809","TIMER_2019_03_06 at 08_58_31 IMG_0089.svg"
"Krill","path7939","7.8484006","24.784422","152.774136885541","TIMER_2019_03_06 at 08_58_31 IMG_0089.svg"
"Krill","path7941","18.175243","6.4026423","91.3964541281853","TIMER_2019_03_06 at 08_58_31 IMG_0089.svg"
"Krill","path7943","27.056328","11.566064","245.778748034474","TIMER_2019_03_06 at 08_58_31 IMG_0089.svg"
"Gorgonian - Primnoella","path8048","37.796242","35.111263","1042.28131993001","TIMER_2019_03_06 at 08_58_31 IMG_0089.svg"
"Benthic Fish","path8051","50.911335","16.522949","660.68116970235","TIMER_2019_03_06 at 08_58_31 IMG_0089.svg"
"Buried actinarian","path8156","12.805285","11.772601","118.399959865872","TIMER_2019_03_06 at 08_58_31 IMG_0089.svg"
